Price,,,,,
Date,Close,High,Low,Open,Volume
07/04/2023,1.092013001,1.092537999,1.088103771,1.092013001,0
10/04/2023,1.091357589,1.091822267,1.083247542,1.091357589,0
11/04/2023,1.086932898,1.092669249,1.086802959,1.086932898,0
12/04/2023,1.091750741,1.0998559,1.091524363,1.091750741,0
13/04/2023,1.099989057,1.106899977,1.098164916,1.099989057,0
14/04/2023,1.105461001,1.107542396,1.097803235,1.105461001,0
17/04/2023,1.098659635,1.099904299,1.091071725,1.098659635,0
18/04/2023,1.092537999,1.098345876,1.092275381,1.092537999,0
19/04/2023,1.097538233,1.098659635,1.091834188,1.097538233,0
20/04/2023,1.095218301,1.098901033,1.093433976,1.095218301,0
21/04/2023,1.097092748,1.09925139,1.093972206,1.097092748,0
24/04/2023,1.09922719,1.103423834,1.096876144,1.09922719,0
25/04/2023,1.105949998,1.106806874,1.096924186,1.105949998,0
26/04/2023,1.097839475,1.109410048,1.096924186,1.097839475,0
27/04/2023,1.104728222,1.106561899,1.099420667,1.104728222,0
28/04/2023,1.103204846,1.104374409,1.096563339,1.103204846,0
01/05/2023,1.101091146,1.103557825,1.096695662,1.101091146,0
02/05/2023,1.096924186,1.100521684,1.094355345,1.096924186,0
03/05/2023,1.101091146,1.10581553,1.100594401,1.101091146,0
04/05/2023,1.106892586,1.109139323,1.098683834,1.106892586,0
05/05/2023,1.102292776,1.104800224,1.097164869,1.102292776,0
08/05/2023,1.101867676,1.105338812,1.101248741,1.101867676,0
09/05/2023,1.099614024,1.100110054,1.094403267,1.099614024,0
10/05/2023,1.096467137,1.100473166,1.094283462,1.096467137,0
11/05/2023,1.098406196,1.099868059,1.090132117,1.098406196,0
12/05/2023,1.091214538,1.093517661,1.085564137,1.091214538,0
15/05/2023,1.08526969,1.08920598,1.084857583,1.08526969,0
16/05/2023,1.087370157,1.090358019,1.085670233,1.087370157,0
17/05/2023,1.086566806,1.087547541,1.08116293,1.086566806,0
18/05/2023,1.083834648,1.084951758,1.076542139,1.083834648,0
19/05/2023,1.077539682,1.08239162,1.076101899,1.077539682,0
22/05/2023,1.082274556,1.083071589,1.079657078,1.082274556,0
23/05/2023,1.081104517,1.082134008,1.076379895,1.081104517,0
24/05/2023,1.076971173,1.079936981,1.074968338,1.076971173,0
25/05/2023,1.075731516,1.075419188,1.070996404,1.075731516,0
26/05/2023,1.072443604,1.075754642,1.07020545,1.072443604,0
29/05/2023,1.07230556,1.074575543,1.070629478,1.07230556,0
30/05/2023,1.070766926,1.074575543,1.067338467,1.070766926,0
31/05/2023,1.073306918,1.073883176,1.06516695,1.073306918,0
01/06/2023,1.069518685,1.075399518,1.066416383,1.069518685,0
02/06/2023,1.076078773,1.077934742,1.071811318,1.076078773,0
05/06/2023,1.069862008,1.072270989,1.06747508,1.069862008,0
06/06/2023,1.071179867,1.073306918,1.06673491,1.071179867,0
07/06/2023,1.069804788,1.074021578,1.066882968,1.069804788,0
08/06/2023,1.070744038,1.078283429,1.070216894,1.070744038,0
09/06/2023,1.078271747,1.078748703,1.074771881,1.078271747,0
12/06/2023,1.075095415,1.078969717,1.073433518,1.075095415,0
13/06/2023,1.076298833,1.082251072,1.076055646,1.076298833,0
14/06/2023,1.078934908,1.085835338,1.077574611,1.078934908,0
15/06/2023,1.08430469,1.09385252,1.080426931,1.08430469,0
16/06/2023,1.094594836,1.0970999,1.092013001,1.094594836,0
19/06/2023,1.094211578,1.09493053,1.091100335,1.094211578,0
20/06/2023,1.092430472,1.094522953,1.089455128,1.092430472,0
21/06/2023,1.092036843,1.096130729,1.090667129,1.092036843,0
22/06/2023,1.099263549,1.101115465,1.095110297,1.099263549,0
23/06/2023,1.095890403,1.095890403,1.084504604,1.095890403,0
26/06/2023,1.090667129,1.092180014,1.088814616,1.090667129,0
27/06/2023,1.091048002,1.097610474,1.090322375,1.091048002,0
28/06/2023,1.095722318,1.096250892,1.089965701,1.095722318,0
29/06/2023,1.091583848,1.094067931,1.086236238,1.091583848,0
30/06/2023,1.086802959,1.093374133,1.083646655,1.086802959,0
03/07/2023,1.090750456,1.093135118,1.087181091,1.090750456,0
04/07/2023,1.091309905,1.091822267,1.089075446,1.091309905,0
05/07/2023,1.088494658,1.090619564,1.086507797,1.088494658,0
06/07/2023,1.085658431,1.090155959,1.083435297,1.085658431,0
07/07/2023,1.089063644,1.096467137,1.086861968,1.089063644,0
10/07/2023,1.096972346,1.099275589,1.094451189,1.096972346,0
11/07/2023,1.100594401,1.102560163,1.097863555,1.100594401,0
12/07/2023,1.101406455,1.112594604,1.101285219,1.101406455,0
13/07/2023,1.114454508,1.119620204,1.113065243,1.114454508,0
14/07/2023,1.122346997,1.12447989,1.120611429,1.122346997,0
17/07/2023,1.122775555,1.125112534,1.120548606,1.122775555,0
18/07/2023,1.123759627,1.127573729,1.122007012,1.123759627,0
19/07/2023,1.122889042,1.123974323,1.117630601,1.122889042,0
20/07/2023,1.120523453,1.122964621,1.11331296,1.120523453,0
21/07/2023,1.113709807,1.11470294,1.110962987,1.113709807,0
24/07/2023,1.112532616,1.114504099,1.106880426,1.112532616,0
25/07/2023,1.106317043,1.108893394,1.102207661,1.106317043,0
26/07/2023,1.105045676,1.108647466,1.103838086,1.105045676,0
27/07/2023,1.107836843,1.115200162,1.098490715,1.107836843,0
28/07/2023,1.097875595,1.104679465,1.094702721,1.097875595,0
31/07/2023,1.10242641,1.104545116,1.100618601,1.10242641,0
01/08/2023,1.099759102,1.100231051,1.095446229,1.099759102,0
02/08/2023,1.100788116,1.100703359,1.091977239,1.100788116,0
03/08/2023,1.094415188,1.095398307,1.091357589,1.094415188,0
04/08/2023,1.095158339,1.104094028,1.093625188,1.095158339,0
07/08/2023,1.10026741,1.101200342,1.0966115,1.10026741,0
08/08/2023,1.100315809,1.10098207,1.093099236,1.100315809,0
09/08/2023,1.095890403,1.099432707,1.095590234,1.095890403,0
10/08/2023,1.097767115,1.105839968,1.096803904,1.097767115,0
11/08/2023,1.098164916,1.100436926,1.0951823,1.098164916,0
14/08/2023,1.094439149,1.096034527,1.087748647,1.094439149,0
15/08/2023,1.090988398,1.094966412,1.090084553,1.090988398,0
16/08/2023,1.090417385,1.093469739,1.089775681,1.090417385,0
17/08/2023,1.087488413,1.091726899,1.086236238,1.087488413,0
18/08/2023,1.087464809,1.089561939,1.084645748,1.087464809,0
21/08/2023,1.087559462,1.091357589,1.087062836,1.087559462,0
22/08/2023,1.089835167,1.093199611,1.08340013,1.089835167,0
23/08/2023,1.084669232,1.087051034,1.080298543,1.084669232,0
24/08/2023,1.086578608,1.087689519,1.08154881,1.086578608,0
25/08/2023,1.079913616,1.083975554,1.076669693,1.079913616,0
28/08/2023,1.079738617,1.082134008,1.079936981,1.079738617,0
29/08/2023,1.082555652,1.085670233,1.078353167,1.082555652,0
30/08/2023,1.086921096,1.094546914,1.085611343,1.086921096,0
31/08/2023,1.093254685,1.093972206,1.083717108,1.093254685,0
01/09/2023,1.084410429,1.088080168,1.078585744,1.084410429,0
04/09/2023,1.077586293,1.080905795,1.077400446,1.077586293,0
05/09/2023,1.079447269,1.079913616,1.070755482,1.079447269,0
06/09/2023,1.0726161,1.074818134,1.070514798,1.0726161,0
07/09/2023,1.072420478,1.073422074,1.068764329,1.072420478,0
08/09/2023,1.069781899,1.074206114,1.069507241,1.069781899,0
11/09/2023,1.071811318,1.075685263,1.071145535,1.071811318,0
12/09/2023,1.075037599,1.076264143,1.070617914,1.075037599,0
13/09/2023,1.075326681,1.076542139,1.071742415,1.075326681,0
14/09/2023,1.073422074,1.075500131,1.065507412,1.073422074,0
15/09/2023,1.06371665,1.068764329,1.063467741,1.06371665,0
18/09/2023,1.066825986,1.069816232,1.065632343,1.066825986,0
19/09/2023,1.069267154,1.071926236,1.067634702,1.069267154,0
20/09/2023,1.06820488,1.072696686,1.06757772,1.06820488,0
21/09/2023,1.065303087,1.067361116,1.061909318,1.065303087,0
22/09/2023,1.066154838,1.067156076,1.06152606,1.066154838,0
25/09/2023,1.064849257,1.065541506,1.057730913,1.064849257,0
26/09/2023,1.059164882,1.060895324,1.056814313,1.059164882,0
27/09/2023,1.056948304,1.057373047,1.050905824,1.056948304,0
28/09/2023,1.050530553,1.057865262,1.049185872,1.050530553,0
29/09/2023,1.056245089,1.061796546,1.055854678,1.056245089,0
02/10/2023,1.056524038,1.059097648,1.049273849,1.056524038,0
03/10/2023,1.048075199,1.049428105,1.044986725,1.048075199,0
04/10/2023,1.047230005,1.053241372,1.045369029,1.047230005,0
05/10/2023,1.050707102,1.053685308,1.05008924,1.050707102,0
06/10/2023,1.054663181,1.059816003,1.048393846,1.054663181,0
09/10/2023,1.056747317,1.057641387,1.052144289,1.056747317,0
10/10/2023,1.057887554,1.061954379,1.055598378,1.057887554,0
11/10/2023,1.060479164,1.063354731,1.059277177,1.060479164,0
12/10/2023,1.062428236,1.063908935,1.054596424,1.062428236,0
13/10/2023,1.053674102,1.055854678,1.049615264,1.053674102,0
16/10/2023,1.052155375,1.055464745,1.051635265,1.052155375,0
17/10/2023,1.055431247,1.059500456,1.05334115,1.055431247,0
18/10/2023,1.057305932,1.05954659,1.052709103,1.057305932,0
19/10/2023,1.053851843,1.058537126,1.052886486,1.053851843,0
20/10/2023,1.058649182,1.060108066,1.056579828,1.058649182,0
23/10/2023,1.058996677,1.064736009,1.057183027,1.058996677,0
24/10/2023,1.066985369,1.069049954,1.058425069,1.066985369,0
25/10/2023,1.059535265,1.060670376,1.056680322,1.059535265,0
26/10/2023,1.056725025,1.056970716,1.052631617,1.056725025,0
27/10/2023,1.056445956,1.059771061,1.053629756,1.056445956,0
30/10/2023,1.056245089,1.062599897,1.054841161,1.056245089,0
31/10/2023,1.06150353,1.066905618,1.056758523,1.06150353,0
01/11/2023,1.057909966,1.058077812,1.052288175,1.057909966,0
02/11/2023,1.058705211,1.067008138,1.058425069,1.058705211,0
03/11/2023,1.061909318,1.073699832,1.061548591,1.061909318,0
06/11/2023,1.073214769,1.075700283,1.072340012,1.073214769,0
07/11/2023,1.072156072,1.072156072,1.066473246,1.072156072,0
08/11/2023,1.069610238,1.071604609,1.066064,1.069610238,0
09/11/2023,1.071042299,1.072800279,1.068147779,1.071042299,0
10/11/2023,1.066757679,1.06925571,1.0657686,1.066757679,0
13/11/2023,1.069015622,1.07054925,1.066552877,1.069015622,0
14/11/2023,1.070182562,1.086720347,1.069358587,1.070182562,0
15/11/2023,1.087831497,1.088731647,1.083294511,1.087831497,0
16/11/2023,1.085458159,1.089395761,1.083095074,1.085458159,0
17/11/2023,1.085375667,1.089229703,1.082520485,1.085375667,0
20/11/2023,1.090702772,1.094511032,1.089799523,1.090702772,0
21/11/2023,1.094594836,1.096731663,1.092299342,1.094594836,0
22/11/2023,1.091822267,1.092251539,1.085458159,1.091822267,0
23/11/2023,1.089087367,1.092705131,1.088802814,1.089087367,0
24/11/2023,1.090631485,1.094415188,1.089561939,1.090631485,0
27/11/2023,1.09404397,1.095926404,1.092585683,1.09404397,0
28/11/2023,1.095842361,1.100715399,1.09350574,1.095842361,0
29/11/2023,1.100594401,1.101685524,1.096118689,1.100594401,0
30/11/2023,1.097369552,1.098538876,1.089490771,1.097369552,0
01/12/2023,1.08920598,1.091345668,1.083153725,1.08920598,0
04/12/2023,1.088814616,1.088731647,1.080567122,1.088814616,0
05/12/2023,1.083775878,1.08483398,1.078260064,1.083775878,0
06/12/2023,1.07936573,1.080368638,1.077319264,1.07936573,0
07/12/2023,1.076669693,1.079680443,1.075766206,1.076669693,0
08/12/2023,1.079214334,1.080053568,1.073145628,1.079214334,0
11/12/2023,1.076576948,1.077934742,1.074321628,1.076576948,0
12/12/2023,1.07665801,1.082204223,1.076182961,1.07665801,0
13/12/2023,1.079867005,1.080824018,1.077400446,1.079867005,0
14/12/2023,1.088613033,1.100412607,1.088020921,1.088613033,0
15/12/2023,1.099360228,1.100594401,1.090227127,1.099360228,0
18/12/2023,1.089526415,1.093003631,1.089455128,1.089526415,0
19/12/2023,1.092382789,1.098799706,1.09160769,1.092382789,0
20/12/2023,1.098104596,1.097972035,1.093565464,1.098104596,0
21/12/2023,1.094570875,1.099976897,1.093625188,1.094570875,0
22/12/2023,1.100618601,1.104057431,1.099420667,1.100618601,0
25/12/2023,1.102657437,1.104240298,1.099989057,1.102657437,0
26/12/2023,1.102025509,1.103996515,1.10095787,1.102025509,0
27/12/2023,1.104301214,1.112248063,1.102924943,1.104301214,0
28/12/2023,1.110864282,1.113945484,1.107100964,1.110864282,0
29/12/2023,1.106819153,1.108647466,1.104325652,1.106819153,0
